LDA6Topic4,LDA9Topic2,LDA11Topic4,LDA11Topic10,LDA12Topic1,LDA12Topic2,LDA12Topic6,LDA12Topic11,LDA13Topic11,LDA14Topic10,LDA17Topic7,LDA17Topic12,LDA19Topic15
0.963235294,0.007194245,0.007092199,0.007092199,0.007042254,0.007042254,0.007042254,0.007042254,0.006993007,0.006944444,0.006802721,0.074829932,0.006711409
0.220430108,0.005291005,0.42408377,0.319371728,0.005208333,0.005208333,0.005208333,0.005208333,0.005181347,0.005154639,0.005076142,0.005076142,0.005025126
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.002890173,0.260744986,0.002849003,0.002849003,0.428977273,0.315340909,0.002840909,0.002840909,0.002832861,0.002824859,0.00280112,0.00280112,0.002785515
0.003759398,0.003717472,0.003690037,0.003690037,0.003676471,0.003676471,0.003676471,0.003676471,0.003663004,0.003649635,0.003610108,0.003610108,0.935483871
0.02173913,0.020408163,0.607843137,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.186440678
0.010416667,0.01010101,0.603960396,0.00990099,0.009803922,0.009803922,0.303921569,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.621212121,0.014492754,0.295774648,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.330357143,0.238938053,0.002932551,0.061583578,0.002923977,0.149122807,0.002923977,0.236842105,0.002915452,0.002906977,0.002881844,0.002881844,0.00286533
0.0625,0.578947368,0.523809524,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.027777778,0.794871795,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.423076923,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.34375,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.114349776,0.002227171,0.290465632,0.490022173,0.002212389,0.002212389,0.002212389,0.002212389,0.002207506,0.002202643,0.04595186,0.002188184,0.002178649
0.924242424,0.014492754,0.014084507,0.014084507,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.57336272,0.012897137,0.000314367,0.000314367,0.000314268,0.000314268,0.232872407,0.000314268,0.000314169,0.00031407,0.000313775,0.781612802,0.000313578
0.007936508,0.240310078,0.007633588,0.007633588,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.007462687,0.591240876,0.00729927,0.007194245
0.043209877,0.124744376,0.124236253,0.00203666,0.083333333,0.00203252,0.00203252,0.81504065,0.002028398,0.002024291,0.002012072,0.002012072,0.002004008
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.738095238,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.386792453,0.559633028,0.009009009,0.009009009,0.008928571,0.008928571,0.008928571,0.008928571,0.008849558,0.00877193,0.008547009,0.008547009,0.008403361
0.017857143,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.594202899
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.788461538,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.038461538,0.724137931,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.0625,0.578947368,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.910714286,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.21875,0.01010101,0.306930693,0.00990099,0.009803922,0.009803922,0.009803922,0.107843137,0.009708738,0.009615385,0.009345794,0.009345794,0.376146789
0.013157895,0.64556962,0.012345679,0.012345679,0.012195122,0.012195122,0.012195122,0.256097561,0.012048193,0.011904762,0.011494253,0.011494253,0.011235955
0.006024096,0.00591716,0.883040936,0.064327485,0.005813953,0.005813953,0.005813953,0.005813953,0.005780347,0.005747126,0.005649718,0.005649718,0.005586592
0.02173913,0.836734694,0.607843137,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.456521739,0.428571429,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.009433962,0.009174312,0.009009009,0.009009009,0.008928571,0.008928571,0.008928571,0.008928571,0.008849558,0.00877193,0.008547009,0.008547009,0.848739496
0.00862069,0.680672269,0.008264463,0.090909091,0.008196721,0.008196721,0.008196721,0.008196721,0.008130081,0.411290323,0.165354331,0.007874016,0.085271318
0.005376344,0.005291005,0.214659686,0.528795812,0.005208333,0.005208333,0.005208333,0.005208333,0.005181347,0.005154639,0.157360406,0.005076142,0.005025126
0.004065041,0.044176707,0.322709163,0.601593625,0.003968254,0.003968254,0.003968254,0.003968254,0.003952569,0.003937008,0.003891051,0.003891051,0.003861004
0.011627907,0.011235955,0.450549451,0.010989011,0.010869565,0.010869565,0.445652174,0.010869565,0.010752688,0.223404255,0.010309278,0.010309278,0.01010101
0.013157895,0.265822785,0.135802469,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.011904762,0.011494253,0.011494253,0.573033708
0.112903226,0.058201058,0.005235602,0.005235602,0.005208333,0.005208333,0.057291667,0.734375,0.005181347,0.005154639,0.005076142,0.005076142,0.005025126
0.891304348,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.001736111,0.001727116,0.036144578,0.00172117,0.001718213,0.001718213,0.001718213,0.001718213,0.001715266,0.001712329,0.001703578,0.001703578,0.935483871
0.280821918,0.006711409,0.40397351,0.006622517,0.006578947,0.006578947,0.269736842,0.006578947,0.006535948,0.006493506,0.006369427,0.006369427,0.06918239
0.583333333,0.282051282,0.268292683,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.015151515,0.014492754,0.014084507,0.014084507,0.430555556,0.013888889,0.013888889,0.430555556,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.015151515,0.594202899,0.014084507,0.014084507,0.013888889,0.152777778,0.013888889,0.152777778,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.36746988,0.00591716,0.122807018,0.005847953,0.005813953,0.005813953,0.354651163,0.005813953,0.005780347,0.005747126,0.005649718,0.005649718,0.005586592
0.150246305,0.320293399,0.00243309,0.051094891,0.002427184,0.390776699,0.002427184,0.002427184,0.002421308,0.002415459,0.002398082,0.002398082,0.002386635
0.006024096,0.00591716,0.005847953,0.883040936,0.005813953,0.005813953,0.005813953,0.005813953,0.005780347,0.063218391,0.005649718,0.005649718,0.229050279
0.005681818,0.005586592,0.005524862,0.005524862,0.71978022,0.005494505,0.005494505,0.225274725,0.005464481,0.005434783,0.005347594,0.005347594,0.005291005
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.239130435,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.211538462,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.005681818,0.005586592,0.834254144,0.005524862,0.005494505,0.005494505,0.005494505,0.005494505,0.005464481,0.005434783,0.112299465,0.005347594,0.005291005
0.004854369,0.004784689,0.004739336,0.004739336,0.004716981,0.004716981,0.004716981,0.004716981,0.004694836,0.004672897,0.050691244,0.004608295,0.872146119
0.003164557,0.003134796,0.439252336,0.003115265,0.00310559,0.00310559,0.00310559,0.00310559,0.003095975,0.00308642,0.55351682,0.003058104,0.003039514
0.326923077,0.446540881,0.068322981,0.00621118,0.00617284,0.00617284,0.00617284,0.00617284,0.006134969,0.006097561,0.005988024,0.125748503,0.124260355
0.010416667,0.01010101,0.00990099,0.00990099,0.009803922,0.009803922,0.009803922,0.892156863,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.375,0.016949153,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.174603175,0.015625,0.014925373,0.014925373,0.014492754
0.947916667,0.01010101,0.00990099,0.00990099,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.24796748,0.164658635,0.163346614,0.561752988,0.003968254,0.003968254,0.003968254,0.003968254,0.003952569,0.003937008,0.003891051,0.003891051,0.003861004
0.010416667,0.111111111,0.207920792,0.108910891,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.490384615,0.009345794,0.009345794,0.009174312
0.011627907,0.348314607,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.515151515
0.166666667,0.085271318,0.160305344,0.618320611,0.007575758,0.007575758,0.007575758,0.007575758,0.007518797,0.007462687,0.00729927,0.00729927,0.007194245
0.189814815,0.689497717,0.140271493,0.004524887,0.004504505,0.004504505,0.004504505,0.184684685,0.004484305,0.004464286,0.04845815,0.004405286,0.004366812
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.525423729
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.456521739,0.428571429,0.411764706,0.019607843,0.019230769,0.019230769,0.403846154,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.456521739,0.020408163,0.411764706,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.017857143,0.016949153,0.672131148,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.15942029
0.0625,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.006849315,0.476510067,0.006622517,0.006622517,0.006578947,0.006578947,0.072368421,0.598684211,0.006535948,0.006493506,0.006369427,0.006369427,0.006289308
0.553571429,0.355932203,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.021317829,0.252408478,0.001919386,0.05950096,0.001915709,0.174329502,0.001915709,0.538314176,0.001912046,0.001908397,0.001897533,0.001897533,0.001890359
0.017857143,0.355932203,0.016393443,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.014925373,0.014492754
0.0625,0.578947368,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.0625,0.578947368,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.759259259,0.01754386,0.01754386,0.016949153
0.002890173,0.260744986,0.002849003,0.002849003,0.002840909,0.002840909,0.002840909,0.002840909,0.002832861,0.935028249,0.030812325,0.00280112,0.002785515
0.244186047,0.573033708,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.414141414
0.63592233,0.004784689,0.052132701,0.004739336,0.004716981,0.004716981,0.051886792,0.004716981,0.004694836,0.051401869,0.004608295,0.004608295,0.141552511
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.007352941,0.223021583,0.007092199,0.007092199,0.007042254,0.007042254,0.007042254,0.007042254,0.006993007,0.006944444,0.006802721,0.006802721,0.744966443
0.011627907,0.91011236,0.010989011,0.010989011,0.010869565,0.010869565,0.010869565,0.119565217,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.027777778,0.025641026,0.756097561,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.02173913,0.428571429,0.411764706,0.019607843,0.019230769,0.019230769,0.019230769,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.355932203
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.019230769,0.211538462,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.525423729
0.027777778,0.538461538,0.512195122,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.224489796
0.21875,0.01010101,0.306930693,0.405940594,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.089698046,0.00088574,0.381078691,0.213085765,0.000883392,0.000883392,0.34540636,0.000883392,0.000882613,0.000881834,0.000879507,0.000879507,0.000877963
0.739583333,0.01010101,0.00990099,0.00990099,0.009803922,0.009803922,0.009803922,0.009803922,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.015151515,0.449275362,0.014084507,0.436619718,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.012987013,0.012987013,0.012658228
0.003378378,0.003344482,0.03654485,0.003322259,0.665562914,0.036423841,0.036423841,0.003311258,0.00330033,0.069078947,0.003257329,0.003257329,0.197411003
0.003496503,0.003460208,0.862542955,0.003436426,0.003424658,0.003424658,0.003424658,0.003424658,0.003412969,0.003401361,0.003367003,0.003367003,0.070234114
0.807692308,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.003267974,0.067961165,0.196141479,0.003215434,0.003205128,0.003205128,0.003205128,0.003205128,0.003194888,0.703821656,0.003154574,0.003154574,0.003134796
0.015151515,0.15942029,0.014084507,0.718309859,0.013888889,0.013888889,0.013888889,0.013888889,0.01369863,0.013513514,0.142857143,0.012987013,0.012658228
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.538461538
0.6875,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.038461538,0.034482759,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.333333333,0.029411765,0.027027027,0.297297297,0.025641026
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.011627907,0.011235955,0.010989011,0.010989011,0.010869565,0.010869565,0.445652174,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.305555556,0.538461538,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.021276596,0.021276596,0.020408163
0.02173913,0.020408163,0.019607843,0.019607843,0.019230769,0.403846154,0.403846154,0.019230769,0.018867925,0.018518519,0.01754386,0.01754386,0.016949153
0.027777778,0.025641026,0.024390244,0.024390244,0.023809524,0.023809524,0.023809524,0.023809524,0.023255814,0.022727273,0.659574468,0.021276596,0.020408163
0.000896057,0.009830206,0.000892061,0.000892061,0.000891266,0.000891266,0.000891266,0.000891266,0.989314337,0.00088968,0.009760426,0.000887311,0.00088574
0.126506024,0.00591716,0.824561404,0.005847953,0.005813953,0.005813953,0.005813953,0.005813953,0.005780347,0.005747126,0.005649718,0.005649718,0.005586592
0.375,0.016949153,0.508196721,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.313432836,0.014925373,0.014492754
0.006849315,0.006711409,0.006622517,0.006622517,0.006578947,0.006578947,0.006578947,0.006578947,0.006535948,0.006493506,0.006369427,0.006369427,0.886792453
0.0625,0.052631579,0.047619048,0.523809524,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.21875,0.111111111,0.504950495,0.00990099,0.009803922,0.009803922,0.303921569,0.205882353,0.009708738,0.009615385,0.009345794,0.009345794,0.009174312
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.297297297,0.027027027,0.025641026
0.003378378,0.43812709,0.833887043,0.003322259,0.003311258,0.003311258,0.003311258,0.003311258,0.135313531,0.003289474,0.003257329,0.003257329,0.003236246
0.038461538,0.724137931,0.032258065,0.032258065,0.03125,0.03125,0.34375,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.013157895,0.64556962,0.50617284,0.135802469,0.012195122,0.012195122,0.743902439,0.012195122,0.012048193,0.25,0.011494253,0.011494253,0.011235955
0.553571429,0.016949153,0.344262295,0.016393443,0.016129032,0.016129032,0.016129032,0.016129032,0.015873016,0.015625,0.014925373,0.164179104,0.15942029
0.011627907,0.011235955,0.89010989,0.010989011,0.010869565,0.010869565,0.010869565,0.010869565,0.010752688,0.010638298,0.010309278,0.010309278,0.01010101
0.002890173,0.547277937,0.031339031,0.002849003,0.002840909,0.002840909,0.514204545,0.002840909,0.002832861,0.906779661,0.00280112,0.00280112,0.002785515
0.6875,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.038461538,0.034482759,0.677419355,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.029411765,0.027027027,0.027027027,0.025641026
0.6875,0.052631579,0.047619048,0.047619048,0.045454545,0.045454545,0.045454545,0.045454545,0.043478261,0.041666667,0.037037037,0.037037037,0.034482759
0.038461538,0.034482759,0.032258065,0.032258065,0.03125,0.03125,0.03125,0.03125,0.03030303,0.323529412,0.297297297,0.027027027,0.282051282
0.006849315,0.006711409,0.933774834,0.006622517,0.006578947,0.006578947,0.006578947,0.006578947,0.006535948,0.006493506,0.006369427,0.006369427,0.006289308
0.013157895,0.012658228,0.012345679,0.012345679,0.012195122,0.012195122,0.012195122,0.012195122,0.012048193,0.011904762,0.011494253,0.011494253,0.797752809
